#Timestep exx eyy ezz sxx syy szz sxy sxz syz sxx1 lz pxx
110300 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00951572690308507 0.00259889732397478 0.000465085015200489 -0.557120350637648 -0.00196735370136236 0.000685839375969688 8.65065400925298 110.000086616651 0.0951572690308476
110400 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00503338884344522 0.000744627188385825 -0.0034366060051907 -0.562570396603487 -0.00183142815179731 0.00055843019658036 4.57580443639697 110.000086616651 0.050333888434453
110500 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.0150843767775331 0.00556428424278313 0.00452726447572492 -0.567724924164563 -0.000444683208834821 0.000724022153013463 13.7130589997642 110.000086616651 0.150843767775331
110600 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00560219328402055 0.00140470415085556 -0.00342085553918038 -0.573227515113944 0.0012942498061621 0.000849079705987338 5.09289897520184 110.000086616651 0.0560219328402042
110700 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.0106778892006188 0.00374658237333204 0.00039912510075174 -0.578414235135029 0.00198707323626702 0.000927031461609884 9.70716435690741 110.000086616651 0.106778892006187
110800 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.0137896841445299 0.00549184192715499 0.00268804652434621 -0.583651152971104 0.00114257992363864 0.000768185698524396 12.5360666238262 110.000086616651 0.137896841445301
110900 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.005341031241233 0.00194390300992547 -0.0044947042604529 -0.589182663045039 -0.000500378402102383 0.00063913282182817 4.85547912325418 110.000086616651 0.0534103124123297
111000 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.0160397468863219 0.0073043270131178 0.00393477170588139 -0.594180601479203 -0.00186575596119712 0.00055946060763745 14.5815765965896 110.000086616651 0.160397468863221
111100 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00991942068609389 0.0049602404723812 -0.00140297574014461 -0.599582531764945 -0.00196258679498935 0.000481727450143179 9.01764806846285 110.000086616651 0.099194206860941
111200 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00972066860740931 0.00547350516023847 -0.00190158727951157 -0.604860237173524 -0.000624454587581209 0.000470426161918871 8.83696450284237 110.000086616651 0.0972066860740969
111300 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.0176057178016712 0.00960747629137633 0.00415729031635384 -0.609882893840654 0.00105049367380483 0.000797922227045028 16.0051853986506 110.000086616651 0.176057178016713
111400 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00763685970054612 0.00557097556351502 -0.00440542681965912 -0.615336801210284 0.00196016128990361 0.000862035596401245 6.94259426100316 110.000086616651 0.0763685970054566
